iso3,country,pacific_small_island,indicator_code,indicator_name,domain,indicator_position,reference_cap,frontier_mode,review_threshold_years,latest_year,value,frontier_year,calendar_age_years,production_age_years,relative_lag_years,missing,absolute_review,relative_review,classification_disagreement,production_cycle_only,retrieved_at,response_sha256,api_last_updated,attestation_chain
COK,Cook Islands,True,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,,,2023,,,,True,False,False,False,False,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
FJI,Fiji,True,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,30.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
GEO,Georgia,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,20.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
HKG,"Hong Kong, China",False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,,,2023,,,,True,False,False,False,False,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
IND,India,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,80.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
IDN,Indonesia,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,140.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
KAZ,Kazakhstan,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,10.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
KIR,Kiribati,True,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,80.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
KGZ,Kyrgyz Republic,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,42.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
LAO,Lao People's Democratic Republic,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,112.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
MYS,Malaysia,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,26.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
MDV,Maldives,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,32.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
MHL,Marshall Islands,True,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,155.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
FSM,"Micronesia, Federated States of",True,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,129.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
MNG,Mongolia,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,41.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
MMR,Myanmar,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,185.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
NRU,Nauru,True,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,273.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
NPL,Nepal,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,142.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
PAK,Pakistan,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,155.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
PLW,Palau,True,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,89.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
PNG,Papua New Guinea,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,189.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
PHL,Philippines,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,84.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
WSM,Samoa,True,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,101.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
SLB,Solomon Islands,True,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,123.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
LKA,Sri Lanka,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,18.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
TJK,Tajikistan,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,14.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
THA,Thailand,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,34.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
TLS,Timor-Leste,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,192.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
TON,Tonga,True,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,67.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
TKM,Turkmenistan,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,5.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
TUV,Tuvalu,True,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,170.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
UZB,Uzbekistan,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,26.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
VUT,Vanuatu,True,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,100.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
VNM,Viet Nam,False,SH.STA.MMRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Health,3,2025,global,3.0,2023,48.0,2023,3,3,0,False,True,False,True,True,2026-07-18T21:11:09+00:00,d19e18021c680f5f910b13c9d9f93d4219824cc5b0f44350e1b69e8840b07c73,2026-07-13,ai-first
AFG,Afghanistan,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2023,112.230903625488,2025,3,1,2,False,True,False,True,True,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
ARM,Armenia,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,101.990554375733,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
AZE,Azerbaijan,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,105.625024046785,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
BGD,Bangladesh,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,106.491310395865,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
BTN,Bhutan,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,114.881123575514,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
BRN,Brunei Darussalam,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,94.8207871800668,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
KHM,Cambodia,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,108.971332849667,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
CHN,"China, People's Republic of",False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,99.644962886981,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
COK,Cook Islands,True,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,,,2025,,,,True,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
FJI,Fiji,True,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,110.377230542693,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
GEO,Georgia,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,99.3560206839885,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
HKG,"Hong Kong, China",False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,103.152955896153,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
IND,India,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2025,111.033783181676,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
IDN,Indonesia,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2025,100.371428697375,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
KAZ,Kazakhstan,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2025,97.332988440748,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
KIR,Kiribati,True,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,95.2685003274394,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
KGZ,Kyrgyz Republic,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2025,98.9535427608138,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
LAO,Lao People's Democratic Republic,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2025,93.1435250140429,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
MYS,Malaysia,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,90.3595586965317,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
MDV,Maldives,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,99.7145381635289,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
MHL,Marshall Islands,True,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,101.801289343951,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
FSM,"Micronesia, Federated States of",True,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,82.1598198983817,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
MNG,Mongolia,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,92.3400789423552,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
MMR,Myanmar,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2018,120.214569091797,2025,8,1,7,False,True,True,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
NRU,Nauru,True,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2025,94.4013308884636,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
NPL,Nepal,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2025,128.558746514108,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
PAK,Pakistan,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,83.726068200404,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
PLW,Palau,True,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,106.937269372694,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
PNG,Papua New Guinea,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2023,121.090488343548,2025,3,1,2,False,True,False,True,True,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
PHL,Philippines,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,94.0330906383194,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
WSM,Samoa,True,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,101.043324329961,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
SLB,Solomon Islands,True,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,81.8445759596103,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
LKA,Sri Lanka,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2023,91.4511421235026,2025,3,1,2,False,True,False,True,True,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
TJK,Tajikistan,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,95.7571411611065,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
THA,Thailand,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2025,100.728168483387,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
TLS,Timor-Leste,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2023,119.652693100113,2025,3,1,2,False,True,False,True,True,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
TON,Tonga,True,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,108.789986091794,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
TKM,Turkmenistan,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,95.6921775462619,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
TUV,Tuvalu,True,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,101.138952164009,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
UZB,Uzbekistan,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2025,120.864046720012,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
VUT,Vanuatu,True,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,112.491972007523,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
VNM,Viet Nam,False,SE.PRM.ENRR,"School enrollment, primary (% gross)",Education,1,2025,global,3.0,2024,106.332886485835,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:09+00:00,3e900c425a80e198c2b717ac08ae345f530e970a15551630cdf855634b822729,2026-07-13,ai-first
AFG,Afghanistan,False,SE.SEC.ENRR,"School enrollment, secondary (% gross)",Education,2,2025,global,3.0,2023,59.6136016845703,2025,3,1,2,False,True,False,True,True,2026-07-18T21:11:10+00:00,c05a11192498255c1d5bbf7a0fe02c3c03edf2e6c8455c7b40ab97166ece5a15,2026-07-13,ai-first
ARM,Armenia,False,SE.SEC.ENRR,"School enrollment, secondary (% gross)",Education,2,2025,global,3.0,2024,90.9458714101262,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:10+00:00,c05a11192498255c1d5bbf7a0fe02c3c03edf2e6c8455c7b40ab97166ece5a15,2026-07-13,ai-first
