country,iso3,market_id,market,admin1,admin2,latitude,longitude,month,commodity,unit,retail_price_npr,price_anomaly_pct,lagged_precipitation_month,lagged_power_prectotcorr_mm_day,lagged_precipitation_z,lagged_power_t2m_c,lagged_temperature_z,price_spike_screen,dry_price_spike_screen,non_dry_price_spike_screen,wet_price_spike_screen,hot_price_spike_screen,weather_alignment_status
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-03,Rice (coarse),KG,50.0,0.0,2023-02,0.23,-0.6513,15.59,1.0933,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-04,Rice (coarse),KG,50.0,0.0,2023-03,1.47,-0.2401,18.74,-0.4052,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-05,Rice (coarse),KG,55.0,9.531,2023-04,1.86,-0.5385,22.71,0.2265,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-06,Rice (coarse),KG,58.0,5.311,2023-05,3.71,-0.7245,23.61,0.0575,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-07,Rice (coarse),KG,65.0,26.2364,2023-06,7.55,-0.3946,26.0,1.5087,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-08,Rice (coarse),KG,65.0,26.2364,2023-07,10.75,-0.4175,24.26,0.4141,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-09,Rice (coarse),KG,70.0,24.1162,2023-08,13.54,1.7703,23.87,0.2578,True,False,True,True,False,wet_lag_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-10,Rice (coarse),KG,80.0,32.1584,2023-09,5.91,-0.6785,23.27,0.7222,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-11,Rice (coarse),KG,70.0,24.1162,2023-10,1.99,-0.3392,20.37,-0.3295,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-12,Rice (coarse),KG,70.0,38.9152,2023-11,0.02,-0.4345,17.79,1.3871,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-01,Rice (coarse),KG,70.0,20.529,2023-12,0.15,-0.034,14.6,1.8259,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-02,Rice (coarse),KG,65.0,29.5434,2024-01,0.03,-0.5174,11.76,-0.8417,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-03,Rice (coarse),KG,65.0,26.2364,2024-02,0.11,-0.9421,13.77,-0.5736,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-04,Rice (coarse),KG,65.0,26.2364,2024-03,2.38,0.3061,18.2,-0.9699,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-05,Rice (coarse),KG,70.0,33.6472,2024-04,0.77,-2.0246,23.95,1.6047,True,True,False,False,True,dry_lag_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-06,Rice (coarse),KG,72.0,26.9333,2024-05,4.98,0.2838,24.43,1.2749,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-07,Rice (coarse),KG,,,2024-06,21.02,2.1142,24.67,-0.0822,False,False,False,False,False,missing_price
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-08,Rice (coarse),KG,80.0,47.0004,2024-07,13.94,0.4123,24.41,0.8499,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-09,Rice (coarse),KG,85.0,43.5318,2024-08,9.32,0.1816,23.8,-0.0368,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-10,Rice (coarse),KG,85.0,38.2208,2024-09,13.29,1.2718,23.68,1.8241,True,False,True,True,True,wet_lag_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-11,Rice (coarse),KG,75.0,31.0155,2024-10,2.02,-0.3267,20.85,0.4237,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-12,Rice (coarse),KG,,,2024-11,0.02,-0.4345,17.14,0.0757,False,False,False,False,False,missing_price
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2025-01,Rice (coarse),KG,65.0,13.1182,2024-12,0.0,-0.8496,13.35,-0.2165,False,False,False,False,False,not_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2025-02,Rice (coarse),KG,68.0,34.0555,2025-01,0.06,-0.3779,13.0,1.0388,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2025-03,Rice (coarse),KG,70.0,33.6472,2025-02,0.26,-0.5786,14.41,0.0126,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2025-04,Rice (coarse),KG,70.0,33.6472,2025-03,5.52,2.1909,18.79,-0.3529,True,False,True,True,False,wet_lag_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2025-05,Rice (coarse),KG,75.0,40.5465,2025-04,2.7,0.6067,21.76,-0.8295,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2025-06,Rice (coarse),KG,72.0,26.9333,2025-05,5.28,0.522,23.02,-0.8184,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2025-07,Rice (coarse),KG,75.0,40.5465,2025-06,7.2,-0.4598,24.59,-0.1779,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2025-08,Rice (coarse),KG,75.0,40.5465,2025-07,7.55,-1.25,24.28,0.4722,True,True,False,False,False,dry_lag_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2025-09,Rice (coarse),KG,78.0,34.9376,2025-08,8.02,-0.3078,23.46,-1.4677,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2025-10,Rice (coarse),KG,80.0,32.1584,2025-09,6.77,-0.4512,23.2,0.5341,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2025-11,Rice (coarse),KG,74.0,29.6732,2025-10,6.46,1.5329,20.71,0.204,True,False,True,True,False,wet_lag_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2025-12,Rice (coarse),KG,70.0,38.9152,2025-11,0.46,2.6242,16.87,-0.4691,True,False,True,True,False,wet_lag_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2019-01,Rice (coarse),KG,,,2018-12,0.06,-0.5909,3.28,-0.6683,False,False,False,False,False,missing_price
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2019-02,Rice (coarse),KG,,,2019-01,1.15,0.4349,1.42,-0.856,False,False,False,False,False,missing_price
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2019-03,Rice (coarse),KG,,,2019-02,4.43,0.6954,2.37,-1.011,False,False,False,False,False,missing_price
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2019-04,Rice (coarse),KG,45.0,-8.5158,2019-03,0.65,-0.5371,6.08,-1.3301,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2019-05,Rice (coarse),KG,45.0,-10.5361,2019-04,1.75,-0.2028,12.42,-0.0983,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2019-06,Rice (coarse),KG,45.0,-20.0671,2019-05,0.7,-0.7753,15.87,0.7224,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2019-07,Rice (coarse),KG,45.0,-22.5656,2019-06,2.94,-0.3388,18.34,0.5313,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2019-08,Rice (coarse),KG,45.0,-20.0671,2019-07,5.74,-0.3692,17.77,-0.0829,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2019-09,Rice (coarse),KG,45.0,-20.0671,2019-08,3.78,-1.176,17.42,0.637,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2019-10,Rice (coarse),KG,46.0,-19.671,2019-09,4.99,0.7872,15.7,-0.6198,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2019-11,Rice (coarse),KG,45.0,-20.0671,2019-10,0.15,-0.6398,11.27,-0.3756,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2019-12,Rice (coarse),KG,45.0,-6.367,2019-11,0.8,2.3799,8.66,1.0538,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2020-01,Rice (coarse),KG,45.0,-5.268,2019-12,2.02,2.3506,1.53,-1.7888,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2020-02,Rice (coarse),KG,45.0,-5.268,2020-01,2.54,2.2396,0.13,-1.5748,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2020-03,Rice (coarse),KG,45.0,-5.268,2020-02,9.56,2.3652,2.53,-0.9242,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2020-04,Rice (coarse),KG,49.0,0.0,2020-03,2.42,1.8772,5.62,-1.6099,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2020-05,Rice (coarse),KG,44.5,-11.6534,2020-04,10.1,2.5787,10.14,-1.8059,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2020-06,Rice (coarse),KG,50.0,-9.531,2020-05,11.05,2.5354,13.15,-1.5624,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2020-07,Rice (coarse),KG,60.0,6.2026,2020-06,5.49,1.1223,15.81,-1.9181,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2020-08,Rice (coarse),KG,52.0,-5.6089,2020-07,7.7,0.9115,17.08,-2.0722,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2020-09,Rice (coarse),KG,52.0,-5.6089,2020-08,3.75,-1.1964,17.03,-0.5974,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2020-10,Rice (coarse),KG,50.0,-11.3329,2020-09,1.12,-1.5768,16.02,0.319,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2020-11,Rice (coarse),KG,46.0,-17.8692,2020-10,0.02,-0.6944,12.21,0.5983,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2020-12,Rice (coarse),KG,46.0,-4.1691,2020-11,0.22,0.1625,7.03,-1.2911,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2021-01,Rice (coarse),KG,45.0,-5.268,2020-12,0.04,-0.621,4.95,0.401,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2021-02,Rice (coarse),KG,45.0,-5.268,2021-01,0.52,-0.383,4.58,0.9048,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2021-03,Rice (coarse),KG,45.0,-5.268,2021-02,0.09,-0.7173,6.11,1.0191,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2021-04,Rice (coarse),KG,45.0,-8.5158,2021-03,0.29,-1.0281,9.67,0.854,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2021-05,Rice (coarse),KG,50.0,0.0,2021-04,1.4,-0.3194,12.12,-0.323,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2021-06,Rice (coarse),KG,55.0,0.0,2021-05,3.79,0.2131,13.96,-0.882,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2021-07,Rice (coarse),KG,50.0,-12.0295,2021-06,6.86,1.9073,16.79,-0.9694,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2021-08,Rice (coarse),KG,50.0,-9.531,2021-07,5.47,-0.5456,17.66,-0.4,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2021-09,Rice (coarse),KG,50.0,-9.531,2021-08,5.59,0.0535,17.12,-0.3126,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2021-10,Rice (coarse),KG,50.0,-11.3329,2021-09,3.06,-0.3917,15.75,-0.4731,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2021-11,Rice (coarse),KG,45.0,-20.0671,2021-10,5.11,1.4462,12.37,0.7641,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2021-12,Rice (coarse),KG,45.0,-6.367,2021-11,0.0,-0.6786,7.14,-1.1329,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-01,Rice (coarse),KG,45.0,-5.268,2021-12,1.0,0.8198,2.67,-1.0589,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-02,Rice (coarse),KG,45.0,-5.268,2022-01,1.07,0.3311,1.28,-0.934,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-03,Rice (coarse),KG,45.0,-5.268,2022-02,2.01,-0.0924,1.48,-1.4941,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-04,Rice (coarse),KG,45.0,-8.5158,2022-03,0.02,-1.3964,10.44,1.3225,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-05,Rice (coarse),KG,45.0,-10.5361,2022-04,0.55,-0.6025,14.68,1.5944,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-06,Rice (coarse),KG,45.0,-20.0671,2022-05,2.25,-0.2795,15.09,0.0672,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-07,Rice (coarse),KG,53.0,-6.2026,2022-06,1.28,-1.2899,18.33,0.5216,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-08,Rice (coarse),KG,55.0,0.0,2022-07,4.76,-1.0095,18.04,0.6955,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-09,Rice (coarse),KG,55.0,0.0,2022-08,4.58,-0.6326,17.59,1.1751,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-10,Rice (coarse),KG,56.0,0.0,2022-09,5.51,1.1049,15.51,-1.1772,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-11,Rice (coarse),KG,55.0,0.0,2022-10,6.33,1.9592,10.95,-0.7071,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2022-12,Rice (coarse),KG,50.0,4.1691,2022-11,0.01,-0.6404,7.96,0.0468,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-01,Rice (coarse),KG,50.0,5.268,2022-12,0.06,-0.5909,5.34,0.6507,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-02,Rice (coarse),KG,50.0,5.268,2023-01,0.91,0.1233,3.01,0.0299,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-03,Rice (coarse),KG,50.0,5.268,2023-02,0.02,-0.7401,6.43,1.1928,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-04,Rice (coarse),KG,52.0,5.9423,2023-03,1.66,0.8406,7.65,-0.3749,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-05,Rice (coarse),KG,57.0,13.1028,2023-04,1.09,-0.4226,11.24,-0.9821,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-06,Rice (coarse),KG,58.0,5.311,2023-05,1.6,-0.4874,13.7,-1.1004,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-07,Rice (coarse),KG,65.0,14.2069,2023-06,2.98,-0.3159,17.63,-0.1561,False,False,False,False,False,not_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-08,Rice (coarse),KG,70.0,24.1162,2023-07,5.37,-0.6109,17.63,-0.4865,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-09,Rice (coarse),KG,70.0,24.1162,2023-08,6.52,0.6852,17.39,0.5421,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-10,Rice (coarse),KG,70.0,22.3144,2023-09,2.71,-0.6055,16.33,1.2285,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-11,Rice (coarse),KG,70.0,24.1162,2023-10,0.58,-0.4589,11.57,-0.0648,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-12,Rice (coarse),KG,70.0,37.8163,2023-11,0.04,-0.5257,8.49,0.8092,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-01,Rice (coarse),KG,68.0,36.0165,2023-12,0.16,-0.4409,5.68,0.8684,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-02,Rice (coarse),KG,68.0,36.0165,2024-01,0.05,-0.9932,3.02,0.0355,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-03,Rice (coarse),KG,69.0,37.4764,2024-02,0.4,-0.6164,3.6,-0.3433,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-04,Rice (coarse),KG,68.0,32.7687,2024-03,1.31,0.3632,8.26,-0.0038,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-05,Rice (coarse),KG,70.0,33.6472,2024-04,0.04,-0.7724,13.8,0.9353,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-06,Rice (coarse),KG,70.0,24.1162,2024-05,1.09,-0.6505,16.74,1.4532,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-07,Rice (coarse),KG,,,2024-06,2.87,-0.3789,19.46,1.6156,False,False,False,False,False,missing_price
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-08,Rice (coarse),KG,70.0,24.1162,2024-07,7.69,0.905,18.19,1.128,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-09,Rice (coarse),KG,70.0,24.1162,2024-08,4.71,-0.5443,17.42,0.637,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-10,Rice (coarse),KG,70.0,22.3144,2024-09,6.31,1.5936,16.36,1.3165,True,False,True,True,True,wet_lag_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-11,Rice (coarse),KG,70.0,24.1162,2024-10,0.12,-0.6524,13.09,1.51,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-12,Rice (coarse),KG,,,2024-11,0.0,-0.6786,9.0,1.5429,False,False,False,False,False,missing_price
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2025-01,Rice (coarse),KG,68.0,36.0165,2024-12,0.29,-0.2458,4.7,0.2409,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2025-02,Rice (coarse),KG,68.0,36.0165,2025-01,0.12,-0.9023,5.71,1.5344,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2025-03,Rice (coarse),KG,70.0,38.9152,2025-02,1.5,-0.2584,5.27,0.5632,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2025-04,Rice (coarse),KG,70.0,35.6675,2025-03,1.3,0.3495,8.5,0.1422,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2025-05,Rice (coarse),KG,72.0,36.4643,2025-04,1.57,-0.2627,13.11,0.4185,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2025-06,Rice (coarse),KG,72.0,26.9333,2025-05,2.65,-0.1515,15.54,0.4452,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2025-07,Rice (coarse),KG,70.0,21.6177,2025-06,4.04,0.2915,17.73,-0.0593,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2025-08,Rice (coarse),KG,70.0,24.1162,2025-07,4.62,-1.101,18.23,1.2433,True,True,False,False,True,dry_lag_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2025-09,Rice (coarse),KG,70.0,24.1162,2025-08,7.85,1.5887,17.27,0.1622,True,False,True,True,False,wet_lag_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2025-10,Rice (coarse),KG,70.0,22.3144,2025-09,3.47,-0.1413,16.19,0.8178,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2025-11,Rice (coarse),KG,70.0,24.1162,2025-10,1.01,-0.2781,11.91,0.2875,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2025-12,Rice (coarse),KG,70.0,37.8163,2025-11,0.02,-0.6021,7.87,-0.0827,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2019-01,Rice (coarse),KG,,,2018-12,0.18,0.5308,17.67,0.8057,False,False,False,False,False,missing_price
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2019-02,Rice (coarse),KG,,,2019-01,0.08,-0.1322,17.7,1.875,False,False,False,False,False,missing_price
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2019-03,Rice (coarse),KG,,,2019-02,1.0,1.3085,19.84,0.7033,False,False,False,False,False,missing_price
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2019-04,Rice (coarse),KG,40.0,-12.8772,2019-03,0.47,-0.7704,24.11,-0.3721,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2019-05,Rice (coarse),KG,42.0,-9.0972,2019-04,2.8,0.9418,28.23,0.0811,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2019-06,Rice (coarse),KG,40.0,-13.9762,2019-05,2.74,-1.1084,30.56,1.6735,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2019-07,Rice (coarse),KG,42.0,-6.8993,2019-06,4.25,-1.1863,31.28,1.3955,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2019-08,Rice (coarse),KG,40.0,-22.3144,2019-07,17.55,1.1916,28.23,0.275,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2019-09,Rice (coarse),KG,40.0,-30.0105,2019-08,4.46,-1.2717,28.07,1.5363,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2019-10,Rice (coarse),KG,44.0,-22.3144,2019-09,11.18,0.3014,26.37,-1.3517,False,False,False,False,False,not_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2019-11,Rice (coarse),KG,40.0,-26.2364,2019-10,0.32,-1.0865,23.51,-1.7375,False,False,False,False,False,not_price_spike
