country,iso3,market_id,market,admin1,admin2,latitude,longitude,month,commodity,unit,retail_price_npr,retail_price_npr_year_earlier,rice_yoy_log_change_pct,old_calendar_month_median_anomaly_pct,precipitation_z_lag_0,temperature_z_lag_0,precipitation_z_lag_1,temperature_z_lag_1,precipitation_z_lag_3,temperature_z_lag_3,precipitation_z_lag_6,temperature_z_lag_6,price_spike_yoy_20pct,dry_lag_1,dry_aligned_price_spike,alignment_class
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-11,Rice (coarse),KG,62.0,50.0,21.5111,21.5111,-0.5246,1.0197,-0.3268,-0.3064,1.5656,-0.3573,-0.5232,0.2339,True,False,False,non_dry_price_spike
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2023-11,Rice (coarse),KG,70.0,50.0,33.6472,24.1162,-0.5256,1.3996,-0.2179,-0.3316,1.2864,0.444,-0.7851,-0.5171,True,False,False,non_dry_price_spike
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2023-11,Rice (coarse),KG,68.0,45.0,41.2845,36.936,-0.504,1.2822,-0.4443,-0.2992,0.9354,0.0082,-0.7284,-0.7524,True,False,False,non_dry_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-11,Rice (coarse),KG,70.0,55.0,24.1162,24.1162,-0.5257,0.8092,-0.4589,-0.0648,0.6852,0.5421,-0.4874,-1.1004,True,False,False,non_dry_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-11,Rice (coarse),KG,63.0,48.0,27.1934,27.1934,-0.4962,1.1598,0.1981,-0.1451,0.8848,-0.8709,-1.0348,-0.4845,True,False,False,non_dry_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-11,Rice (coarse),KG,70.0,50.0,33.6472,24.1162,-0.4345,1.3871,-0.3392,-0.3295,1.7703,0.2578,-0.7245,0.0575,True,False,False,non_dry_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2023-12,Rice (coarse),KG,60.0,50.0,18.2322,0.0,-0.4786,0.5681,-0.578,-0.0147,-0.6968,0.804,-1.3962,-0.162,False,False,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2023-12,Rice (coarse),KG,58.0,48.0,18.9242,22.1511,-0.4925,1.4778,-0.2993,1.2335,-1.2717,1.3014,-1.2057,1.2041,False,False,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2023-12,Rice (coarse),KG,60.0,48.0,22.3144,25.5413,0.4476,1.9048,-0.4845,1.0412,-0.2563,0.32,-0.4877,1.4342,True,False,False,non_dry_price_spike
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2023-12,Rice (coarse),KG,60.0,43.0,33.3144,26.594,-0.4935,1.6857,-0.5562,1.3475,-1.0152,0.698,-1.3495,1.1729,True,False,False,non_dry_price_spike
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2023-12,Rice (coarse),KG,60.0,50.0,18.2322,21.3259,-0.034,1.8259,-0.4345,1.3871,-0.6785,0.7222,-0.3946,1.5087,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2023-12,Rice (coarse),KG,90.0,65.0,32.5422,32.5422,-0.4442,0.7903,-0.644,0.8028,-0.8584,1.1515,-0.5463,-0.1274,True,False,False,non_dry_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-12,Rice (coarse),KG,60.0,50.0,18.2322,23.5002,0.1883,1.8999,-0.5246,1.0197,0.0146,-0.1524,-0.6433,1.1749,False,False,False,below_price_spike_threshold
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2023-12,Rice (coarse),KG,68.0,48.0,34.8307,35.8833,-0.47,0.6121,-0.504,1.2822,-0.5349,1.2807,-0.3859,0.2494,True,False,False,non_dry_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2023-12,Rice (coarse),KG,70.0,50.0,33.6472,37.8163,-0.4409,0.8684,-0.5257,0.8092,-0.6055,1.2285,-0.3159,-0.1561,True,False,False,non_dry_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-12,Rice (coarse),KG,65.0,50.0,26.2364,28.2775,-0.5524,1.4946,-0.4962,1.1598,-1.2985,1.551,-1.5523,1.3314,True,False,False,non_dry_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2023-12,Rice (coarse),KG,70.0,50.0,33.6472,38.9152,-0.034,1.8259,-0.4345,1.3871,-0.6785,0.7222,-0.3946,1.5087,True,False,False,non_dry_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-01,Rice (coarse),KG,65.0,50.0,26.2364,0.0,-0.753,-0.3028,-0.4786,0.5681,0.3285,-0.2811,0.1211,0.5907,True,False,False,non_dry_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-01,Rice (coarse),KG,60.0,50.0,18.2322,9.1161,-0.6964,-0.2808,-0.4925,1.4778,0.2212,-0.2667,-0.3696,0.5222,False,False,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-01,Rice (coarse),KG,60.0,49.0,20.2524,30.3995,-0.5951,-0.4816,0.4476,1.9048,-0.2585,-0.3673,-0.3949,0.3385,True,False,False,non_dry_price_spike
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2024-01,Rice (coarse),KG,60.0,55.0,8.7011,13.4666,-0.6226,-0.3136,-0.4935,1.6857,-0.1397,-0.154,-0.3251,0.1812,False,False,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2024-01,Rice (coarse),KG,60.0,50.0,18.2322,35.6675,-0.5174,-0.8417,-0.034,1.8259,-0.3392,-0.3295,-0.4175,0.4141,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-01,Rice (coarse),KG,90.0,65.0,32.5422,32.5422,-1.0171,-0.0057,-0.4442,0.7903,-0.2933,-0.1161,-0.9939,-0.1592,True,False,False,non_dry_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-01,Rice (coarse),KG,60.0,55.0,8.7011,18.7347,-0.6264,-0.387,0.1883,1.8999,-0.3268,-0.3064,-0.122,-0.0978,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2024-01,Rice (coarse),KG,70.0,50.0,33.6472,33.6472,-0.5783,-0.6944,-0.3631,1.3504,-0.2179,-0.3316,0.1363,0.3502,True,False,False,non_dry_price_spike
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2024-01,Rice (coarse),KG,66.0,50.0,27.7632,34.1548,-0.9597,-0.4185,-0.47,0.6121,-0.4443,-0.2992,-0.5267,-0.4415,True,False,False,non_dry_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-01,Rice (coarse),KG,68.0,50.0,30.7485,36.0165,-0.9932,0.0355,-0.4409,0.8684,-0.4589,-0.0648,-0.6109,-0.4865,True,False,False,non_dry_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-01,Rice (coarse),KG,70.0,50.0,33.6472,38.9152,-0.6443,-0.2306,-0.5524,1.4946,0.1981,-0.1451,-0.123,0.5587,True,False,False,non_dry_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-01,Rice (coarse),KG,70.0,50.0,33.6472,20.529,-0.5174,-0.8417,-0.034,1.8259,-0.3392,-0.3295,-0.4175,0.4141,True,False,False,non_dry_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-02,Rice (coarse),KG,60.0,55.0,8.7011,0.0,-0.7493,-0.4205,-0.753,-0.3028,-0.578,-0.0147,0.626,1.2201,False,False,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-02,Rice (coarse),KG,60.0,50.0,18.2322,26.9498,-0.6285,-0.2221,-0.6964,-0.2808,-0.2993,1.2335,0.7456,-0.9405,False,False,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-02,Rice (coarse),KG,65.0,48.0,30.3186,36.9952,-0.7851,-0.4573,-0.5951,-0.4816,-0.4845,1.0412,1.8359,0.2386,True,False,False,non_dry_price_spike
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2024-02,Rice (coarse),KG,60.0,55.0,8.7011,4.3506,-0.5957,-0.1965,-0.6226,-0.3136,-0.5562,1.3475,1.2566,-0.4436,False,False,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2024-02,Rice (coarse),KG,60.0,49.0,20.2524,31.0155,-0.9421,-0.5736,-0.5174,-0.8417,-0.4345,1.3871,1.7703,0.2578,True,False,False,non_dry_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-02,Rice (coarse),KG,90.0,70.0,25.1314,32.839,-0.7981,-0.3122,-1.0171,-0.0057,-0.644,0.8028,0.8601,0.5759,True,True,True,dry_aligned_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-02,Rice (coarse),KG,60.0,53.0,12.4053,15.3187,-0.6728,-0.299,-0.6264,-0.387,-0.5246,1.0197,1.5656,-0.3573,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2024-02,Rice (coarse),KG,70.0,59.0,17.0958,17.0958,-0.6894,-0.3368,-0.5783,-0.6944,-0.5256,1.3996,1.2864,0.444,False,False,False,below_price_spike_threshold
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2024-02,Rice (coarse),KG,65.0,50.0,26.2364,32.6281,-0.6497,-0.3764,-0.9597,-0.4185,-0.504,1.2822,0.9354,0.0082,True,False,False,non_dry_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-02,Rice (coarse),KG,68.0,50.0,30.7485,36.0165,-0.6164,-0.3433,-0.9932,0.0355,-0.5257,0.8092,0.6852,0.5421,True,False,False,non_dry_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-02,Rice (coarse),KG,65.0,54.0,18.5403,25.4821,-0.6606,-0.2106,-0.6443,-0.2306,-0.4962,1.1598,0.8848,-0.8709,False,False,False,below_price_spike_threshold
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-02,Rice (coarse),KG,65.0,52.0,22.3144,29.5434,-0.9421,-0.5736,-0.5174,-0.8417,-0.4345,1.3871,1.7703,0.2578,True,False,False,non_dry_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-03,Rice (coarse),KG,70.0,55.0,24.1162,12.1361,-0.2582,0.12,-0.7493,-0.4205,-0.4786,0.5681,-0.6968,0.804,True,False,False,non_dry_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-03,Rice (coarse),KG,60.0,48.0,22.3144,27.8144,0.5785,-0.8338,-0.6285,-0.2221,-0.4925,1.4778,-1.2717,1.3014,True,False,False,non_dry_price_spike
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-03,Rice (coarse),KG,63.0,46.0,31.4493,33.6719,0.5704,-1.0725,-0.7851,-0.4573,0.4476,1.9048,-0.2563,0.32,True,False,False,non_dry_price_spike
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2024-03,Rice (coarse),KG,60.0,50.0,18.2322,18.2322,0.8097,-0.823,-0.5957,-0.1965,-0.4935,1.6857,-1.0152,0.698,False,False,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2024-03,Rice (coarse),KG,60.0,50.0,18.2322,28.7682,0.3061,-0.9699,-0.9421,-0.5736,-0.034,1.8259,-0.6785,0.7222,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-03,Rice (coarse),KG,90.0,68.0,28.0302,30.2862,0.2112,0.0745,-0.7981,-0.3122,-0.4442,0.7903,-0.8584,1.1515,True,False,False,non_dry_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-03,Rice (coarse),KG,60.0,52.0,14.3101,16.2711,0.2281,-1.1402,-0.6728,-0.299,0.1883,1.8999,0.0146,-0.1524,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2024-03,Rice (coarse),KG,75.0,63.0,17.4353,22.3144,-0.1678,-0.667,-0.6894,-0.3368,-0.3631,1.3504,-0.4599,1.229,False,False,False,below_price_spike_threshold
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2024-03,Rice (coarse),KG,66.0,50.0,27.7632,34.1548,0.4371,-0.1626,-0.6497,-0.3764,-0.47,0.6121,-0.5349,1.2807,True,False,False,non_dry_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-03,Rice (coarse),KG,69.0,50.0,32.2083,37.4764,0.3632,-0.0038,-0.6164,-0.3433,-0.4409,0.8684,-0.6055,1.2285,True,False,False,non_dry_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-03,Rice (coarse),KG,70.0,52.0,29.7252,35.8553,0.6819,-0.7662,-0.6606,-0.2106,-0.5524,1.4946,-1.2985,1.551,True,False,False,non_dry_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-03,Rice (coarse),KG,65.0,50.0,26.2364,26.2364,0.3061,-0.9699,-0.9421,-0.5736,-0.034,1.8259,-0.6785,0.7222,True,False,False,non_dry_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-04,Rice (coarse),KG,72.0,55.0,26.9333,18.2322,-1.7773,1.1813,-0.2582,0.12,-0.753,-0.3028,0.3285,-0.2811,True,False,False,non_dry_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-04,Rice (coarse),KG,60.0,52.0,14.3101,35.6675,-1.5347,1.6635,0.5785,-0.8338,-0.6964,-0.2808,0.2212,-0.2667,False,False,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-04,Rice (coarse),KG,60.0,45.0,28.7682,27.6693,-1.8269,1.4706,0.5704,-1.0725,-0.5951,-0.4816,-0.2585,-0.3673,True,False,False,non_dry_price_spike
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2024-04,Rice (coarse),KG,65.0,50.0,26.2364,21.4709,-1.8693,1.5337,0.8097,-0.823,-0.6226,-0.3136,-0.1397,-0.154,True,False,False,non_dry_price_spike
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2024-04,Rice (coarse),KG,60.0,50.0,18.2322,22.3144,-2.0246,1.6047,0.3061,-0.9699,-0.5174,-0.8417,-0.3392,-0.3295,False,False,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-04,Rice (coarse),KG,90.0,80.0,11.7783,32.5422,-1.5731,1.0113,0.2112,0.0745,-1.0171,-0.0057,-0.2933,-0.1161,False,False,False,below_price_spike_threshold
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-04,Rice (coarse),KG,65.0,55.0,16.7054,16.7054,-1.7088,1.5416,0.2281,-1.1402,-0.6264,-0.387,-0.3268,-0.3064,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2024-04,Rice (coarse),KG,70.0,60.0,15.4151,15.4151,-1.8534,1.4824,-0.1678,-0.667,-0.5783,-0.6944,-0.2179,-0.3316,False,False,False,below_price_spike_threshold
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2024-04,Rice (coarse),KG,65.0,50.0,26.2364,30.3186,-0.9139,1.0512,0.4371,-0.1626,-0.9597,-0.4185,-0.4443,-0.2992,True,False,False,non_dry_price_spike
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-04,Rice (coarse),KG,68.0,52.0,26.8264,32.7687,-0.7724,0.9353,0.3632,-0.0038,-0.9932,0.0355,-0.4589,-0.0648,True,False,False,non_dry_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-04,Rice (coarse),KG,70.0,52.0,29.7252,29.7252,-1.8458,1.6686,0.6819,-0.7662,-0.6443,-0.2306,0.1981,-0.1451,True,False,False,non_dry_price_spike
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-04,Rice (coarse),KG,65.0,50.0,26.2364,26.2364,-2.0246,1.6047,0.3061,-0.9699,-0.5174,-0.8417,-0.3392,-0.3295,True,False,False,non_dry_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-05,Rice (coarse),KG,70.0,55.0,24.1162,24.1162,-1.3524,1.7631,-1.7773,1.1813,-0.7493,-0.4205,-0.578,-0.0147,True,True,True,dry_aligned_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-05,Rice (coarse),KG,62.0,55.0,11.9801,34.2945,-0.8816,1.3215,-1.5347,1.6635,-0.6285,-0.2221,-0.2993,1.2335,False,True,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-05,Rice (coarse),KG,60.0,46.0,26.5703,26.5703,0.0271,0.9714,-1.8269,1.4706,-0.7851,-0.4573,-0.4845,1.0412,True,True,True,dry_aligned_price_spike
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2024-05,Rice (coarse),KG,60.0,55.0,8.7011,8.7011,-0.4622,0.6912,-1.8693,1.5337,-0.5957,-0.1965,-0.5562,1.3475,False,True,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2024-05,Rice (coarse),KG,62.0,52.0,17.5891,29.8493,0.2838,1.2749,-2.0246,1.6047,-0.9421,-0.5736,-0.4345,1.3871,False,True,False,below_price_spike_threshold
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-05,Rice (coarse),KG,90.0,80.0,11.7783,32.5422,-1.1116,1.6005,-1.5731,1.0113,-0.7981,-0.3122,-0.644,0.8028,False,True,False,below_price_spike_threshold
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-05,Rice (coarse),KG,65.0,53.0,20.4095,20.4095,-0.0399,0.6684,-1.7088,1.5416,-0.6728,-0.299,-0.5246,1.0197,True,True,True,dry_aligned_price_spike
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2024-05,Rice (coarse),KG,75.0,58.0,25.7045,40.5465,-0.4993,1.0234,-1.8534,1.4824,-0.6894,-0.3368,-0.5256,1.3996,True,True,True,dry_aligned_price_spike
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2024-05,Rice (coarse),KG,66.0,56.0,16.4303,31.8454,-0.8549,1.2753,-0.9139,1.0512,-0.6497,-0.3764,-0.504,1.2822,False,False,False,below_price_spike_threshold
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-05,Rice (coarse),KG,70.0,57.0,20.5444,33.6472,-0.6505,1.4532,-0.7724,0.9353,-0.6164,-0.3433,-0.5257,0.8092,True,False,False,non_dry_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-05,Rice (coarse),KG,70.0,60.0,15.4151,24.1162,-1.0756,1.4757,-1.8458,1.6686,-0.6606,-0.2106,-0.4962,1.1598,False,True,False,below_price_spike_threshold
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-05,Rice (coarse),KG,70.0,55.0,24.1162,33.6472,0.2838,1.2749,-2.0246,1.6047,-0.9421,-0.5736,-0.4345,1.3871,True,True,True,dry_aligned_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-06,Rice (coarse),KG,70.0,55.0,24.1162,24.1162,0.8255,1.9897,-1.3524,1.7631,-0.2582,0.12,-0.4786,0.5681,True,True,True,dry_aligned_price_spike
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-06,Rice (coarse),KG,60.0,60.0,0.0,28.7682,-0.3567,0.9956,-0.8816,1.3215,0.5785,-0.8338,-0.4925,1.4778,False,False,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-06,Rice (coarse),KG,60.0,46.0,26.5703,26.5703,1.0128,0.1267,0.0271,0.9714,0.5704,-1.0725,0.4476,1.9048,True,False,False,non_dry_price_spike
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2024-06,Rice (coarse),KG,61.0,50.0,19.8851,19.8851,-0.1264,0.6985,-0.4622,0.6912,0.8097,-0.823,-0.4935,1.6857,False,False,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2024-06,Rice (coarse),KG,64.0,52.0,20.7639,24.686,2.1142,-0.0822,0.2838,1.2749,0.3061,-0.9699,-0.034,1.8259,True,False,False,non_dry_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-06,Rice (coarse),KG,90.0,80.0,11.7783,32.5422,-0.0818,1.814,-1.1116,1.6005,0.2112,0.0745,-0.4442,0.7903,False,True,False,below_price_spike_threshold
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-06,Rice (coarse),KG,65.0,50.0,26.2364,26.2364,0.7095,0.2873,-0.0399,0.6684,0.2281,-1.1402,0.1883,1.8999,True,False,False,non_dry_price_spike
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2024-06,Rice (coarse),KG,75.0,58.0,25.7045,40.5465,2.0004,1.0034,-0.4993,1.0234,-0.1678,-0.667,-0.3631,1.3504,True,False,False,non_dry_price_spike
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2024-06,Rice (coarse),KG,66.0,56.0,16.4303,27.7632,-0.8803,1.5089,-0.8549,1.2753,0.4371,-0.1626,-0.47,0.6121,False,False,False,below_price_spike_threshold
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-06,Rice (coarse),KG,70.0,58.0,18.8052,24.1162,-0.3789,1.6156,-0.6505,1.4532,0.3632,-0.0038,-0.4409,0.8684,False,False,False,below_price_spike_threshold
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-06,Rice (coarse),KG,61.0,60.0,1.6529,19.8851,0.0435,1.0528,-1.0756,1.4757,0.6819,-0.7662,-0.5524,1.4946,False,True,False,below_price_spike_threshold
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-06,Rice (coarse),KG,72.0,58.0,21.6223,26.9333,2.1142,-0.0822,0.2838,1.2749,0.3061,-0.9699,-0.034,1.8259,True,False,False,non_dry_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-08,Rice (coarse),KG,70.0,58.0,18.8052,24.1162,-0.7859,0.0385,2.1938,1.8729,-1.3524,1.7631,-0.7493,-0.4205,False,False,False,below_price_spike_threshold
Nepal,NPL,3887,Bhairahawa,Province No. 5,RUPANDEHI,27.5,83.44,2024-08,Rice (coarse),KG,65.0,62.0,4.7253,34.5746,-0.605,0.3617,1.6439,0.2251,-0.8816,1.3215,-0.6285,-0.2221,False,False,False,below_price_spike_threshold
Nepal,NPL,646,Biratnagar,Province No. 1,MORANG,26.45,87.28,2024-08,Rice (coarse),KG,72.0,55.0,26.9333,36.4643,0.1435,-0.4103,0.0913,0.5289,0.0271,0.9714,-0.7851,-0.4573,True,False,False,non_dry_price_spike
Nepal,NPL,3874,Birgunj,Province No. 2,PARSA,27.08,84.9,2024-08,Rice (coarse),KG,65.0,60.0,8.0043,9.685,-0.1461,0.7877,0.2125,-0.0802,-0.4622,0.6912,-0.5957,-0.1965,False,False,False,below_price_spike_threshold
Nepal,NPL,647,Dhankuta,Province No. 1,DHANKUTA,26.98,87.33,2024-08,Rice (coarse),KG,75.0,60.0,22.3144,32.8504,0.1816,-0.0368,0.4123,0.8499,0.2838,1.2749,-0.9421,-0.5736,True,False,False,non_dry_price_spike
Nepal,NPL,3852,Gamgadhi,Province No. 6,MUGU,29.53,82.17,2024-08,Rice (coarse),KG,90.0,80.0,11.7783,32.5422,-0.6649,0.6164,0.6038,1.3738,-1.1116,1.6005,-0.7981,-0.3122,False,False,False,below_price_spike_threshold
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-08,Rice (coarse),KG,65.0,60.0,8.0043,18.5403,0.778,-0.329,-0.1324,0.054,-0.0399,0.6684,-0.6728,-0.299,False,False,False,below_price_spike_threshold
Nepal,NPL,652,Kathmandu,Province No. 3,KATHMANDU,27.72,85.32,2024-08,Rice (coarse),KG,80.0,64.0,22.3144,47.0004,0.349,0.544,0.7182,0.7504,-0.4993,1.0234,-0.6894,-0.3368,True,False,False,non_dry_price_spike
Nepal,NPL,3912,Mangalsen,Province No. 7,ACHHAM,29.1,81.23,2024-08,Rice (coarse),KG,68.0,65.0,4.512,36.936,-0.5073,0.5961,0.6041,0.3544,-0.8549,1.2753,-0.6497,-0.3764,False,False,False,below_price_spike_threshold
Nepal,NPL,3913,Martadi,Province No. 7,BAJURA,29.43,81.5,2024-08,Rice (coarse),KG,70.0,70.0,0.0,24.1162,-0.5443,0.637,0.905,1.128,-0.6505,1.4532,-0.6164,-0.3433,False,False,False,below_price_spike_threshold
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-08,Rice (coarse),KG,61.0,65.0,-6.3513,19.8851,-0.5821,0.6918,1.4077,0.5587,-1.0756,1.4757,-0.6606,-0.2106,False,False,False,below_price_spike_threshold
Nepal,NPL,3869,Phidim,Province No. 1,PANCHTHAR,27.12,87.8,2024-08,Rice (coarse),KG,80.0,65.0,20.7639,47.0004,0.1816,-0.0368,0.4123,0.8499,0.2838,1.2749,-0.9421,-0.5736,True,False,False,non_dry_price_spike
Nepal,NPL,3837,Baglung,Province No. 4,BAGLUNG,28.25,83.6,2024-09,Rice (coarse),KG,70.0,60.0,15.4151,18.8052,0.3739,1.1463,-0.7859,0.0385,0.8255,1.9897,-0.2582,0.12,False,False,False,below_price_spike_threshold
