GID_2,GID_0GHSL,country,window_years,start_year,end_year,DEGURBA_L1_start,DEGURBA_L1_end,transition,Tot_Pop_start,Tot_Pop_end,urban_cell_pop_start,urban_cell_pop_end,embedded_start,embedded_end,embedded_change
Z07.3.9_1,IND,India,10,2010,2020,1,1,remained_rural,9138.1167342253,10244.1496854965,0.0,0.0,0.0,0.0,0.0
Z07.3.10_1,IND,India,10,2010,2020,1,1,remained_rural,108882.409822331,145938.664096734,44348.5087745981,68205.4066704866,44348.5087745981,68205.4066704866,23856.897895888498
IND.3.11_1,IND,India,10,2010,2020,2,2,remained_town_or_city,74532.6233403403,85318.9989091116,40340.0959073529,49037.4202640317,0.0,0.0,0.0
Z07.3.12_1,IND,India,10,2010,2020,2,2,remained_town_or_city,169613.894344575,212203.752947865,123403.058013189,156191.99462982,0.0,0.0,0.0
Z07.3.13_1,IND,India,10,2010,2020,1,1,remained_rural,48411.2543971017,57721.2353911027,15835.488480404,23594.9596786499,15835.488480404,23594.9596786499,7759.471198245899
IND.3.14_1,IND,India,10,2010,2020,1,1,remained_rural,64135.2001785282,73751.2642067298,25111.3474778943,25663.5221057422,25111.3474778943,25663.5221057422,552.1746278479004
Z07.3.15_1,IND,India,10,2010,2020,1,1,remained_rural,34353.5396028217,37923.3881141385,0.0,0.0,0.0,0.0,0.0
Z07.3.16_1,IND,India,10,2010,2020,1,1,remained_rural,84094.4398176465,107079.382463595,21700.3079305058,27337.7487509474,21700.3079305058,27337.7487509474,5637.4408204415995
Z07.3.17_1,IND,India,10,2010,2020,1,1,remained_rural,99239.291569254,113091.724180218,21625.7904350497,31378.0796360597,21625.7904350497,31378.0796360597,9752.28920101
Z07.3.18_1,IND,India,10,2010,2020,1,1,remained_rural,108543.267003652,120569.557295096,39749.5198895568,41876.7860394996,39749.5198895568,41876.7860394996,2127.2661499427995
IND.4.1_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1080417.90987615,1170205.27479803,962093.6447697642,1075117.5358451584,0.0,0.0,0.0
IND.4.2_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1636138.21993463,1827441.16485959,1548868.929946231,1755831.09340483,0.0,0.0,0.0
IND.4.3_1,IND,India,10,2010,2020,2,2,remained_town_or_city,569222.841154648,647848.042794116,508837.987257804,603485.377187305,0.0,0.0,0.0
IND.4.4_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1815194.98470696,2027331.31449447,1655265.861507473,1884915.870321268,0.0,0.0,0.0
IND.4.5_1,IND,India,10,2010,2020,2,2,remained_town_or_city,567531.629468664,599461.849159992,511686.897072676,553935.061700189,0.0,0.0,0.0
IND.4.6_1,IND,India,10,2010,2020,2,2,remained_town_or_city,971083.849256696,1084650.93303333,904347.000978971,1027166.2867563299,0.0,0.0,0.0
IND.4.7_1,IND,India,10,2010,2020,2,2,remained_town_or_city,668707.325613931,742854.777582543,467054.17071425903,553514.287676251,0.0,0.0,0.0
IND.4.8_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1914122.51146487,2173994.65789304,1790447.3971199149,2076597.0986016481,0.0,0.0,0.0
IND.4.9_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1374986.5277022,1489413.6837435,1175059.489605458,1316633.052074641,0.0,0.0,0.0
IND.4.10_1,IND,India,10,2010,2020,2,2,remained_town_or_city,246902.324273861,267606.833795154,160699.4391207656,163255.8841351186,0.0,0.0,0.0
IND.4.11_1,IND,India,10,2010,2020,2,2,remained_town_or_city,980736.194035647,1079889.77135594,857680.536865789,964757.623202739,0.0,0.0,0.0
IND.4.12_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1135869.15400581,1228616.65345059,855286.204707506,976312.655141224,0.0,0.0,0.0
IND.4.13_1,IND,India,10,2010,2020,2,2,remained_town_or_city,649368.558692036,729560.585485838,569760.250959623,658770.827096416,0.0,0.0,0.0
IND.4.14_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1147113.99748927,1225553.88073674,988211.411732774,1079594.8893943331,0.0,0.0,0.0
IND.4.16_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1492098.41529671,1638806.3840136,1322798.658705005,1448247.318611511,0.0,0.0,0.0
IND.4.15_1,IND,India,10,2010,2020,3,3,remained_town_or_city,1240153.56847823,1439022.36575943,1203612.811687996,1408832.944904124,0.0,0.0,0.0
IND.4.17_1,IND,India,10,2010,2020,2,2,remained_town_or_city,796468.875814838,897892.565121628,486066.2286759043,540392.5727302998,0.0,0.0,0.0
IND.4.18_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1242839.59599646,1388476.53776825,1156661.173434346,1325785.493075692,0.0,0.0,0.0
IND.4.19_1,IND,India,10,2010,2020,2,2,remained_town_or_city,988946.71912991,1052027.98985424,763916.624816701,849643.935671786,0.0,0.0,0.0
IND.4.20_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1041127.59331038,1150948.86967428,807149.455731842,935539.400928919,0.0,0.0,0.0
IND.4.21_1,IND,India,10,2010,2020,2,2,remained_town_or_city,992116.728767911,1115486.64190595,922409.7518428151,1047838.745464623,0.0,0.0,0.0
IND.4.22_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2940275.14022007,3292278.30593369,2739630.05189462,3152749.8599744,0.0,0.0,0.0
IND.4.23_1,IND,India,10,2010,2020,2,2,remained_town_or_city,929427.011302544,1009282.3792914,883841.86762266,973484.985188632,0.0,0.0,0.0
IND.4.24_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1264006.60835222,1352594.66076703,1078958.5547418091,1194984.857259444,0.0,0.0,0.0
IND.4.25_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2000863.37719119,2194661.34738677,1670455.05685377,1876494.062944481,0.0,0.0,0.0
IND.4.26_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1241377.27054056,1359502.57237971,958216.160784534,1098331.314542935,0.0,0.0,0.0
IND.4.27_1,IND,India,10,2010,2020,2,2,remained_town_or_city,840440.617716512,904731.429002843,646068.7271169571,727661.459412367,0.0,0.0,0.0
IND.5.1_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2963718.91595103,3537087.72226305,2882656.244460921,3477044.12175967,0.0,0.0,0.0
IND.5.2_1,IND,India,10,2010,2020,2,2,remained_town_or_city,568490.9217256,657311.734191653,544879.911828686,642065.515056728,0.0,0.0,0.0
IND.5.3_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2628974.72004176,3107416.6652675,2491108.29712022,2987078.925839345,0.0,0.0,0.0
IND.5.4_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2361301.93512289,2799331.01773082,2187104.461112867,2675179.072915346,0.0,0.0,0.0
IND.5.5_1,IND,India,10,2010,2020,3,3,remained_town_or_city,3120239.0944674,3688082.52113418,3072557.79412768,3657026.1970311953,0.0,0.0,0.0
IND.5.6_1,IND,India,10,2010,2020,2,3,remained_town_or_city,2881923.394391,3392252.90167362,2802610.0235216497,3319243.12833025,0.0,0.0,0.0
IND.5.7_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2798946.69030279,3258639.52755709,2720646.978454695,3196174.3353808,0.0,0.0,0.0
IND.5.8_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1783889.06963813,2070195.57205063,1671897.471959585,1994975.637064997,0.0,0.0,0.0
IND.5.9_1,IND,India,10,2010,2020,2,2,remained_town_or_city,3824954.42390799,4421793.29516616,3748169.2401890103,4362521.75403716,0.0,0.0,0.0
IND.5.10_1,IND,India,10,2010,2020,2,2,remained_town_or_city,4467723.2642797,5271588.76971371,4282556.106594849,5113764.86599786,0.0,0.0,0.0
IND.5.11_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2537608.88961667,2937364.88068197,2490301.1407977,2907530.2523332397,0.0,0.0,0.0
IND.5.12_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1837102.06776656,2161088.0501877,1661989.080792623,2022113.581732788,0.0,0.0,0.0
IND.5.13_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1177781.5941255,1375439.53369118,1153351.987958545,1355822.899699347,0.0,0.0,0.0
IND.5.14_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1594548.56904486,1878106.50331421,1438456.630821927,1726947.493193162,0.0,0.0,0.0
IND.5.15_1,IND,India,10,2010,2020,2,2,remained_town_or_city,3008320.73059901,3574636.63147181,2918752.548135635,3502802.7649211697,0.0,0.0,0.0
IND.5.16_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1717547.22704487,2050958.74278206,1658201.848482763,2009486.652992845,0.0,0.0,0.0
IND.5.17_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1706026.7604973,2044289.22009091,1646669.1584025798,2001734.758422818,0.0,0.0,0.0
IND.5.18_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1075108.21851574,1264315.733598,1031415.5546427439,1218300.859324449,0.0,0.0,0.0
IND.5.19_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2046767.70750632,2454923.50034416,1997665.861515062,2418169.290428794,0.0,0.0,0.0
IND.5.20_1,IND,India,10,2010,2020,2,2,remained_town_or_city,4270429.25924059,5025098.66338413,4157224.64218084,4940212.23442192,0.0,0.0,0.0
IND.5.21_1,IND,India,10,2010,2020,3,3,remained_town_or_city,1409114.3739457,1623009.08629778,1385077.967164868,1601876.164707072,0.0,0.0,0.0
IND.5.22_1,IND,India,10,2010,2020,2,3,remained_town_or_city,4944766.83649395,5894446.5478679,4869119.19646818,5855287.3133262005,0.0,0.0,0.0
IND.5.23_1,IND,India,10,2010,2020,2,2,remained_town_or_city,3023049.57933291,3527686.66201083,2945925.620427482,3471759.7172334995,0.0,0.0,0.0
IND.5.24_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2333858.21742924,2723641.87971699,2253672.305820577,2655697.601155396,0.0,0.0,0.0
IND.5.25_1,IND,India,10,2010,2020,2,2,remained_town_or_city,3889652.56535032,4644453.54851357,3676862.469821593,4477090.686264129,0.0,0.0,0.0
IND.5.26_1,IND,India,10,2010,2020,3,3,remained_town_or_city,6017492.04054291,7115561.67477409,5931403.70905106,7048270.55331488,0.0,0.0,0.0
IND.5.27_1,IND,India,10,2010,2020,2,2,remained_town_or_city,5136394.3192607,6141391.67230264,5023823.22298551,6058592.715100151,0.0,0.0,0.0
IND.5.28_1,IND,India,10,2010,2020,2,2,remained_town_or_city,3362720.99079087,3994592.22449953,3262673.8617655756,3920029.3075148594,0.0,0.0,0.0
IND.5.29_1,IND,India,10,2010,2020,2,2,remained_town_or_city,3091167.08802306,3580117.51602186,2963616.54588154,3468549.66037511,0.0,0.0,0.0
IND.5.30_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1973211.50062915,2349807.07743112,1903354.069946868,2302356.592736068,0.0,0.0,0.0
IND.5.31_1,IND,India,10,2010,2020,3,3,remained_town_or_city,4721331.76538679,5561081.04780276,4661229.36532716,5523771.44060115,0.0,0.0,0.0
IND.5.32_1,IND,India,10,2010,2020,3,3,remained_town_or_city,3998659.67977438,4649995.32251656,3950177.21033043,4619657.68216249,0.0,0.0,0.0
IND.5.33_1,IND,India,10,2010,2020,2,2,remained_town_or_city,637786.552435439,740358.132553373,618144.544038398,722490.87457835,0.0,0.0,0.0
IND.5.34_1,IND,India,10,2010,2020,2,3,remained_town_or_city,853420.784901902,1002366.17029113,840259.791864119,994997.9133329911,0.0,0.0,0.0
IND.5.35_1,IND,India,10,2010,2020,2,3,remained_town_or_city,3235267.74651328,3829678.76214792,3170740.92647114,3786560.42105318,0.0,0.0,0.0
IND.5.36_1,IND,India,10,2010,2020,2,3,remained_town_or_city,3331731.49065092,3871894.25367725,3287580.26858652,3844827.6278821,0.0,0.0,0.0
IND.5.37_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2294662.31871438,2732923.50682539,2224237.84320128,2680221.534640919,0.0,0.0,0.0
IND.5.38_1,IND,India,10,2010,2020,3,3,remained_town_or_city,3633893.21023711,4319754.01974854,3602459.66415355,4299386.17658707,0.0,0.0,0.0
IND.6.1_1,IND,India,10,2010,2020,3,3,remained_town_or_city,819581.595489382,941243.311942192,819246.9497636035,941199.9886417297,0.0,0.0,0.0
IND.7.2_1,IND,India,10,2010,2020,2,2,remained_town_or_city,639749.251010121,721232.132135788,392018.128037635,483338.3034947196,0.0,0.0,0.0
IND.7.1_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1305115.90521256,1547163.85033684,889945.4711301156,1180085.228351294,0.0,0.0,0.0
IND.7.3_1,IND,India,10,2010,2020,1,1,remained_rural,709236.872526452,822074.684498401,173693.6713220796,295049.223264823,173693.6713220796,295049.223264823,121355.55194274342
IND.7.4_1,IND,India,10,2010,2020,2,2,remained_town_or_city,857555.676603346,969967.93505301,482975.16451385303,590518.652057581,0.0,0.0,0.0
IND.7.5_1,IND,India,10,2010,2020,2,2,remained_town_or_city,803638.624233346,900760.370502152,415910.497947574,552823.7066474174,0.0,0.0,0.0
IND.7.6_1,IND,India,10,2010,2020,1,1,remained_rural,262602.581733681,284917.039170754,80345.3653334044,89880.7132159062,80345.3653334044,89880.7132159062,9535.347882501796
IND.7.7_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2034309.33431311,2235127.35282004,1475320.855093309,1728212.0110898349,0.0,0.0,0.0
IND.7.8_1,IND,India,10,2010,2020,1,1,remained_rural,289002.045711142,317770.694861803,143502.424914185,143863.808699749,143502.424914185,143863.808699749,361.38378556401585
IND.7.9_1,IND,India,10,2010,2020,2,2,remained_town_or_city,824341.63220061,908420.773087332,602686.912931259,690671.761394283,0.0,0.0,0.0
IND.7.10_1,IND,India,10,2010,2020,3,3,remained_town_or_city,1966048.68691902,2242286.86089436,1604349.840511958,1911301.271961395,0.0,0.0,0.0
IND.7.11_1,IND,India,10,2010,2020,1,2,rural_to_town_or_city,422007.33403384,501438.991943187,168632.080598031,259962.939427893,168632.080598031,0.0,-168632.080598031
IND.7.12_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1710520.69163493,1951861.92343001,1394116.5528597974,1667472.9568305989,0.0,0.0,0.0
IND.7.13_1,IND,India,10,2010,2020,1,1,remained_rural,865801.741182454,962856.780853099,229232.716699563,343011.591763046,229232.716699563,343011.591763046,113778.87506348299
IND.7.14_1,IND,India,10,2010,2020,2,2,remained_town_or_city,824306.118837113,994645.101579256,533186.1079281942,703527.3387408964,0.0,0.0,0.0
IND.7.15_1,IND,India,10,2010,2020,1,1,remained_rural,577958.511171471,651627.577809114,207708.9246242418,208895.3192554335,207708.9246242418,208895.3192554335,1186.3946311917098
IND.7.16_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1236479.30482688,1407477.77434599,820087.68737883,985293.7957840341,0.0,0.0,0.0
IND.7.17_1,IND,India,10,2010,2020,2,1,town_or_city_to_rural,699639.602115345,768663.826175991,373540.84509998397,383061.48643829,0.0,383061.48643829,383061.48643829
IND.7.18_1,IND,India,10,2010,2020,1,2,rural_to_town_or_city,1010423.8568236,1145715.17866598,476434.2495845478,652053.1975814436,476434.2495845478,0.0,-476434.2495845478
IND.7.19_1,IND,India,10,2010,2020,2,2,remained_town_or_city,728356.664594634,804955.513819282,586293.1321148255,677353.494769095,0.0,0.0,0.0
IND.7.20_1,IND,India,10,2010,2020,2,2,remained_town_or_city,112397.06925449,127629.625036842,57077.7833369002,68374.4974511862,0.0,0.0,0.0
IND.7.21_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1450671.93687735,1631477.05145488,863839.1866211849,1055219.159286046,0.0,0.0,0.0
IND.7.22_1,IND,India,10,2010,2020,3,3,remained_town_or_city,2386264.03024412,3009311.4650951,1999034.475836236,2674323.089317928,0.0,0.0,0.0
IND.7.23_1,IND,India,10,2010,2020,1,2,rural_to_town_or_city,1546917.59422083,1748178.54324738,772637.469662147,987464.7488044191,772637.469662147,0.0,-772637.469662147
IND.7.24_1,IND,India,10,2010,2020,1,1,remained_rural,242465.220087922,262054.881968174,54709.4254950657,63920.4321078509,54709.4254950657,63920.4321078509,9211.006612785204
IND.7.25_1,IND,India,10,2010,2020,1,2,rural_to_town_or_city,787810.685965495,890340.120619855,350469.1639378126,456374.29124385084,350469.1639378126,0.0,-350469.1639378126
IND.7.26_1,IND,India,10,2010,2020,2,2,remained_town_or_city,856302.332253758,968125.444374097,431090.66029915796,600490.731152788,0.0,0.0,0.0
IND.7.27_1,IND,India,10,2010,2020,1,1,remained_rural,798572.014817192,888830.420184501,274875.714331824,369586.376813399,274875.714331824,369586.376813399,94710.66248157504
IND.8.1_1,IND,India,10,2010,2020,3,3,remained_town_or_city,409392.13767291,575297.229921924,372042.416372684,549601.442059691,0.0,0.0,0.0
IND.9.1_1,IND,India,10,2010,2020,2,3,remained_town_or_city,95238.0072936164,139009.507829442,92168.9737000158,137246.3047147544,0.0,0.0,0.0
IND.9.2_1,IND,India,10,2010,2020,3,3,remained_town_or_city,61252.9754243828,74986.0850883685,60917.0613882392,74583.7698908635,0.0,0.0,0.0
IND.10.1_1,IND,India,10,2010,2020,2,2,remained_town_or_city,835739.297534504,852839.125408147,744016.9043037731,749886.2882736339,0.0,0.0,0.0
IND.10.2_1,IND,India,10,2010,2020,2,2,remained_town_or_city,681121.013572043,697714.171953344,591508.364180968,609006.090811511,0.0,0.0,0.0
IND.11.1_1,IND,India,10,2010,2020,3,3,remained_town_or_city,7624318.54082813,9008068.40923824,6896024.427166952,8276287.512807931,0.0,0.0,0.0
IND.11.2_1,IND,India,10,2010,2020,1,1,remained_rural,1600485.92104131,1724163.55615486,744530.9676326041,843240.597496138,744530.9676326041,843240.597496138,98709.62986353389
IND.11.3_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2548570.63921649,2815694.40065296,2265476.88191945,2606533.26744808,0.0,0.0,0.0
IND.11.4_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1107299.57149276,1236728.99610321,717977.5039747821,865804.486607751,0.0,0.0,0.0
IND.11.5_1,IND,India,10,2010,2020,2,2,remained_town_or_city,3147825.98835399,3606155.4742565,1624700.439660701,2267947.6907723253,0.0,0.0,0.0
IND.11.6_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1610523.62443044,1769158.19754915,1192131.5164067731,1321126.747342201,0.0,0.0,0.0
IND.11.7_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2448272.66303772,2723717.87065045,1667904.431064995,1929391.750344053,0.0,0.0,0.0
IND.11.8_1,IND,India,10,2010,2020,2,2,remained_town_or_city,467381.912706506,520755.388180585,253643.52754434198,285498.673603775,0.0,0.0,0.0
IND.11.9_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1182331.56265406,1293926.13069339,787062.6695228219,973498.896988173,0.0,0.0,0.0
IND.11.10_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2171398.51702058,2496595.17873756,1868780.091108775,2349245.17181893,0.0,0.0,0.0
IND.11.11_1,IND,India,10,2010,2020,1,1,remained_rural,832006.895402751,921072.25893027,411354.294913495,421985.657029751,411354.294913495,421985.657029751,10631.362116255972
IND.11.12_1,IND,India,10,2010,2020,2,2,remained_town_or_city,959995.848738769,1102794.12172751,702943.962007737,860952.291703999,0.0,0.0,0.0
IND.11.13_1,IND,India,10,2010,2020,2,2,remained_town_or_city,846827.493034201,924531.837557379,598923.180286522,696759.929330757,0.0,0.0,0.0
IND.11.14_1,IND,India,10,2010,2020,3,3,remained_town_or_city,1417899.67714914,1559817.21689324,944393.012237326,1040502.629547569,0.0,0.0,0.0
IND.11.15_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1942630.08226727,2129572.70912107,1147873.928079325,1247350.6493284479,0.0,0.0,0.0
IND.11.16_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2117026.9544308,2479585.22483968,1230000.0964097679,1480421.8400986101,0.0,0.0,0.0
IND.11.17_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2084000.973973,2292814.23255126,1545359.700018198,1887740.161990231,0.0,0.0,0.0
IND.11.18_1,IND,India,10,2010,2020,2,2,remained_town_or_city,2121680.76485236,2297682.26967752,1504125.9328098278,1719614.9279452409,0.0,0.0,0.0
IND.11.19_1,IND,India,10,2010,2020,2,2,remained_town_or_city,962488.428349769,1083643.02235562,756375.163592994,936109.4295869016,0.0,0.0,0.0
IND.11.20_1,IND,India,10,2010,2020,2,2,remained_town_or_city,954781.644441064,1078728.41587707,540561.058118259,638238.7052967481,0.0,0.0,0.0
IND.11.21_1,IND,India,10,2010,2020,2,2,remained_town_or_city,548836.040199347,609385.6147913,354845.8769143753,411772.6500653188,0.0,0.0,0.0
IND.11.22_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1398260.72363177,1506737.89473142,1214931.583181977,1358311.8314040431,0.0,0.0,0.0
IND.11.23_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1464922.06363194,1672587.26955969,1236544.587939162,1490754.598113634,0.0,0.0,0.0
IND.11.24_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1538715.01331117,1677260.68926426,855266.8384856051,956595.858375866,0.0,0.0,0.0
IND.11.25_1,IND,India,10,2010,2020,2,2,remained_town_or_city,632283.169649471,678453.697148871,411860.227542732,421243.40684750804,0.0,0.0,0.0
IND.11.26_1,IND,India,10,2010,2020,3,3,remained_town_or_city,3082748.55021723,3532261.96481626,2266697.919552373,2595232.090768191,0.0,0.0,0.0
IND.11.27_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1411503.0380942,1581655.35703105,848627.3734236951,1031709.203703162,0.0,0.0,0.0
IND.11.28_1,IND,India,10,2010,2020,3,3,remained_town_or_city,6070457.64647684,8132171.71749307,5749676.366275532,7841290.150468057,0.0,0.0,0.0
IND.11.29_1,IND,India,10,2010,2020,2,2,remained_town_or_city,1629247.58128605,1802336.43291897,835092.0694460981,914376.490346169,0.0,0.0,0.0
IND.11.30_1,IND,India,10,2010,2020,2,2,remained_town_or_city,880119.318278315,964754.033547084,659325.6925083391,785266.936340479,0.0,0.0,0.0
IND.11.31_1,IND,India,10,2010,2020,1,1,remained_rural,244792.898111706,269401.760992839,119043.90129428069,101103.488791829,119043.90129428069,101103.488791829,-17940.412502451683
IND.11.32_1,IND,India,10,2010,2020,3,3,remained_town_or_city,3135793.3130055,3512294.03954814,2614876.2898477903,3003074.863753763,0.0,0.0,0.0
