id,code,name,facility_type_name,facility_function_name,facility_level_name,facility_healthcare_level_name,is_active,is_private,division_name,district_name,city_corporation_name,upazila_name,division_code,district_code,city_corporation_code,upazila_code,latitude,longitude,has_valid_coordinate,catchment_count,is_principal_tier,is_clinical_tier,approved_bed_number,has_emergency,has_opd,has_ipd,has_pharmacy,has_pathology,has_ambulance,buildings_nearest_1km_all,buildings_nearest_3km_all,buildings_nearest_5km_all,buildings_nearest_1km_p85,buildings_nearest_3km_p85,buildings_nearest_5km_p85,buildings_nearest_1km_p90,buildings_nearest_3km_p90,buildings_nearest_5km_p90
7474,10007540.0,"Mujahati Natshala Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.397,89.97328,1,1,0,1,0.0,0,1,0,0,0,0,245,361,361,128,187,187,65,92,92
7475,10007541.0,"Shikshimul Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.41175,89.9753,1,1,0,1,0.0,0,0,0,0,0,0,300,650,650,159,340,340,81,169,169
7476,10007542.0,"Bagunta Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Union,Not Applicable,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.40127,90.102309,1,1,0,1,0.0,0,0,0,0,0,0,13,87,87,12,57,57,8,38,38
7477,10007543.0,"Chhamna Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.42797,90.00739,1,1,0,1,0.0,0,0,0,0,0,0,495,609,609,227,280,280,124,151,151
7478,10007544.0,"Deonapara Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.41702,90.02521,1,1,0,1,0.0,0,1,0,0,0,0,625,1295,1295,282,605,605,143,293,293
7479,10007545.0,"Digar Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.44426,89.99428,1,1,0,1,0.0,0,0,0,0,0,0,406,598,598,185,283,283,101,140,140
7480,10007546.0,"Kashtala Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.41722,90.00589,1,1,0,1,0.0,0,0,0,0,0,0,485,928,928,249,479,479,130,253,253
7481,10007547.0,"Manaji Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Not Applicable,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.44477,90.02477,1,1,0,1,0.0,0,0,1,0,0,0,731,1014,1014,371,497,497,192,254,254
7482,10007548.0,"Birhampur Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Upazila,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.50772,89.96683,1,1,0,1,0.0,1,1,0,1,1,0,934,1299,1299,503,708,708,279,395,395
7484,10007550.0,"Kanduliya Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.49419,89.94853,1,1,0,1,0.0,0,0,0,0,0,0,1077,1969,1969,543,969,969,298,508,508
7485,10007551.0,"Niyamatpur Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.50382,89.95988,1,1,0,1,0.0,0,0,0,0,0,0,638,744,744,345,397,397,187,213,213
7486,10007552.0,"Rauha Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.51559,89.9566,1,1,0,1,0.0,0,1,0,0,0,0,577,773,773,289,407,407,136,200,200
7487,10007553.0,"Sahapur Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.50859,89.98641,1,1,0,1,0.0,0,1,0,0,0,0,1557,3317,3324,783,1737,1743,406,935,940
7489,10007555.0,"Chantara Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.46277,89.98489,1,1,0,1,0.0,0,0,0,0,0,0,1015,2609,2609,552,1451,1451,293,831,831
7490,10007556.0,"Chhunatiya Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.46478,89.92638,1,1,0,1,0.0,0,0,0,0,0,0,783,1710,1710,397,879,879,213,464,464
7491,10007557.0,"Nandangati Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.47634,89.93605,1,1,0,1,0.0,0,0,0,0,0,0,1096,2124,2124,532,1051,1051,261,534,534
7492,10007558.0,"Birsingha Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.47762,89.91113,1,1,0,1,0.0,0,0,0,0,0,0,655,2876,2876,330,1447,1447,169,715,715
7493,10007559.0,"Khayerpara Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.41863,89.92296,1,1,0,1,0.0,0,0,0,0,0,0,1332,2988,2988,626,1403,1403,335,730,730
7494,10007560.0,"Lokerpara Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.44587,89.89278,1,1,0,1,0.0,0,0,0,0,0,0,994,1359,1359,416,592,592,219,306,306
7495,10007561.0,"Panch Tikri Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.4698,92.675171,1,1,0,1,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7496,10007562.0,"Hamkura Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.54597,90.09028,1,1,0,1,0.0,0,0,0,0,0,0,932,1439,1439,485,744,744,253,396,396
7497,10007563.0,"Lakshindar Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.48834,90.18,1,1,0,1,0.0,0,0,0,0,0,0,672,1161,1161,352,631,631,198,364,364
7498,10007564.0,"Mantala Community Clinic , Ghatail  Shasahar",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.49694,90.19022,1,1,0,1,0.0,0,0,0,0,0,0,868,4722,5074,513,2758,2967,303,1613,1730
7499,10007565.0,"Muraid (jangaliya) Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.52841,90.14536,1,1,0,1,0.0,0,0,0,0,0,0,1201,5818,5843,668,3466,3485,370,2033,2044
7500,10007566.0,"Muraid Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.51344,90.12547,1,1,0,1,0.0,0,0,0,0,0,0,924,2312,2312,499,1329,1329,271,767,767
7501,10007567.0,"Rasulpur Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.51833,90.09147,1,1,0,1,0.0,0,0,0,0,0,0,833,1575,1575,441,847,847,270,513,513
7502,10007568.0,"Sarabari Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.48512,90.14309,1,1,0,1,0.0,1,1,0,1,1,0,537,1042,1042,302,595,595,188,369,369
7503,10007569.0,"Deojana Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.53201,90.04812,1,1,0,1,0.0,0,0,0,0,0,0,1111,3370,3370,614,1817,1817,331,989,989
7504,10007570.0,"Kushariya Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.48335,90.04108,1,1,0,1,0.0,0,0,0,1,1,0,995,3078,3078,573,1694,1694,327,950,950
7505,10007571.0,"Lahiri Bari Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.53097,90.08946,1,1,0,1,0.0,1,1,0,1,1,0,296,1321,1321,153,729,729,72,391,391
7506,10007572.0,"Manikpur Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.50336,90.07563,1,1,0,1,0.0,0,0,0,0,0,0,1264,2946,2946,637,1528,1528,352,816,816
7507,10007573.0,"Palashtali Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.48664,90.0688,1,1,0,1,0.0,1,1,0,1,1,0,1133,2968,2968,602,1551,1551,353,886,886
7508,10007574.0,"Sandhanpur Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.45795,90.01163,1,1,0,1,0.0,1,1,0,1,1,0,385,787,790,203,402,404,115,226,228
7509,10007575.0,"Satturbari Community Clinic , Ghatail",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Ghatail,30,93.0,0.0,28.0,24.52579,90.03053,1,1,0,1,0.0,0,0,0,0,0,0,894,2768,2768,485,1505,1505,267,831,831
7510,10007576.0,"Madarjani Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.55395,89.89395,1,1,0,1,0.0,0,0,0,0,0,0,486,655,655,225,305,305,122,153,153
7511,10007577.0,"Nabagram Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.56353,89.8903,1,1,0,1,0.0,0,0,0,0,0,0,471,797,797,217,383,383,104,202,202
7512,10007578.0,"Bhutiya Community Clinic , Gopalpur",Community Clinic,Public Health,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.12437,89.8597,1,1,0,1,0.0,0,0,0,0,0,0,790,969,969,426,520,520,254,310,310
7513,10007579.0,"Dhopakandi Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.59094,89.94897,1,1,0,1,0.0,0,0,0,0,0,0,1721,4044,4044,904,2149,2149,508,1158,1158
7514,10007580.0,"Lakshmipur Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.55995,89.96872,1,1,0,1,0.0,0,0,0,0,0,0,1262,3708,3708,690,1964,1964,376,1076,1076
7515,10007581.0,"Ramnagar Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.591,89.96882,1,1,0,1,0.0,0,0,0,0,0,0,1483,5069,5069,790,2743,2743,422,1472,1472
7516,10007582.0,"Bharariya Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.61815,89.89922,1,1,0,1,0.0,0,0,0,0,0,0,355,1011,1011,181,516,516,81,237,237
7517,10007583.0,"Chatutiya Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.6189,89.88599,1,1,0,1,3.0,0,0,0,0,0,1,416,852,852,189,413,413,93,192,192
7520,10007586.0,"Uttar ,Naruchi Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.54965,89.84671,1,1,0,1,0.0,1,0,0,0,0,0,206,736,789,103,389,418,45,178,187
7521,10007587.0,"Shakhariya Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.55874,89.83186,1,1,0,1,0.0,0,0,0,0,0,0,427,689,818,184,314,379,82,137,166
7522,10007588.0,"Shimlapara Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.56475,89.85489,1,1,0,1,1.0,0,0,0,0,0,0,177,238,238,85,118,118,39,57,57
7523,10007589.0,"Beradakuri Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.6155,89.84748,1,1,0,1,0.0,0,0,0,0,0,0,368,578,578,189,307,307,85,136,136
7524,10007590.0,"Bhengula Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.62423,89.85681,1,1,0,1,0.0,0,0,0,0,0,0,426,914,914,217,486,486,105,228,228
7525,10007591.0,"Mohail Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.49013,89.85555,1,1,0,1,0.0,0,0,0,0,0,0,1214,2565,2565,634,1339,1339,313,702,702
7526,10007592.0,"Barashila Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.67418,89.95514,1,1,0,1,0.0,0,0,0,0,0,0,1350,1642,1642,750,882,882,399,459,459
7527,10007593.0,"Jyot Ataullah Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.5125284,89.8880756,1,1,0,1,0.0,0,0,0,0,0,0,1766,2364,2364,959,1267,1267,540,699,699
7528,10007594.0,"Kamakshabari Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.51485,89.94787,1,1,0,1,0.0,0,0,0,0,0,0,1113,1578,1578,579,823,823,298,439,439
7529,10007595.0,"Majhpara Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.51809,89.93102,1,1,0,1,0.0,0,0,0,0,0,0,1713,4984,4984,897,2588,2588,481,1310,1310
7530,10007596.0,"Dakshin ,Mandiya Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Union,Not Applicable,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.58563,89.893,1,1,0,1,0.0,0,0,0,0,0,0,477,1430,1430,244,722,722,104,322,322
7532,10007598.0,"Banamali Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.58563,89.893,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7533,10007599.0,"Saidpur Community Clinic , Gopalpur",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Gopalpur,30,93.0,0.0,38.0,24.60999,89.9371,1,1,0,1,0.0,0,0,0,0,0,0,1452,3042,3042,824,1670,1670,437,862,862
7534,10007600.0,"Balla Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.33307,90.02757,1,1,0,1,0.0,1,0,0,0,0,0,478,508,508,201,218,218,98,108,108
7535,10007601.0,"Kamanna Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.31313,90.01204,1,1,0,1,0.0,0,0,0,0,0,0,632,655,655,332,341,341,164,166,166
7536,10007602.0,"Rampur (south) Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.29656,90.0311,1,1,0,1,0.0,0,0,0,0,0,0,398,448,448,170,196,196,87,107,107
7537,10007603.0,"Rampur Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.3093,90.03025,1,1,0,1,0.0,0,0,0,0,0,0,673,690,690,306,312,312,133,137,137
7538,10007604.0,"Aisarabari Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.343224,89.939794,1,1,0,1,0.0,0,0,0,0,0,0,828,896,896,464,492,492,262,277,277
7539,10007605.0,"Aultiya Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.3665665,89.976205,1,1,0,1,0.0,0,0,0,0,0,0,260,332,332,138,184,184,72,103,103
7540,10007606.0,"Ichhapur Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.35348,89.93523,1,1,0,1,0.0,0,0,0,0,0,0,424,1017,1017,228,537,537,118,290,290
7541,10007607.0,"Pathaliya Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.39711,89.945098,1,1,0,1,0.0,0,0,0,0,0,0,485,786,786,204,350,350,94,145,145
7542,10007608.0,"Atabari Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.37604,90.02361,1,1,0,1,0.0,0,0,0,0,0,0,506,601,601,299,349,349,167,190,190
7543,10007609.0,"Auliyabad Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.36113,90.04529,1,1,0,1,0.0,0,0,0,0,0,0,241,310,310,136,171,171,80,93,93
7544,10007610.0,"Barga Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.41262,90.09553,1,1,0,1,0.0,0,0,0,0,0,0,228,591,599,141,343,348,80,179,182
7545,10007611.0,"Bhiyail Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.3923,90.05955,1,1,0,1,0.0,0,0,0,0,0,0,364,1726,1746,202,986,996,92,523,528
7546,10007612.0,"Joyair Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.36621,90.02914,1,1,0,1,0.0,0,0,0,0,0,0,435,478,478,280,307,307,170,187,187
7547,10007613.0,"Parakhi Community Clinic , Kalihati 0",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.38714,90.07889,1,1,0,1,0.0,0,0,0,0,0,0,550,574,574,346,359,359,207,211,211
7548,10007614.0,"Singna Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.38308,90.03625,1,1,0,1,0.0,0,0,0,0,0,0,404,1160,1160,207,562,562,105,281,281
7550,10007616.0,"Beripatal Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.35714,89.83086,1,1,0,1,0.0,0,0,0,0,0,0,1773,7555,7561,1072,4458,4463,683,2754,2756
7551,10007617.0,"Gohaliyabari Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.391395,89.845828,1,1,0,1,0.0,0,0,0,0,0,0,1418,2332,2332,748,1197,1197,447,682,682
7552,10007618.0,"Saratail Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.385124,89.837776,1,1,0,1,0.0,0,0,0,0,0,0,1609,3984,4358,965,2363,2620,600,1508,1679
7553,10007619.0,"Banshi Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,Primary,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.329239,89.9098,1,1,0,1,0.0,0,0,1,0,0,1,1494,3019,3019,804,1623,1623,468,949,949
7554,10007620.0,"Chinamura Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.32638,89.93694,1,1,0,1,0.0,0,0,0,0,0,0,1864,2307,2307,987,1231,1231,564,707,707
7555,10007621.0,"Hakimpur Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.356552,89.912906,1,1,0,1,0.0,0,0,0,0,0,0,1703,2626,2626,880,1382,1382,514,802,802
7556,10007622.0,"Kurighariya Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.343249,89.903243,1,1,0,1,0.0,0,0,0,0,0,0,1152,2093,2093,654,1174,1174,371,662,662
7557,10007623.0,"Mahela Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.30942,89.93134,1,1,0,1,0.0,0,0,0,0,0,0,1860,4324,4324,1043,2464,2464,601,1446,1446
7558,10007624.0,"Jhagarman Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.36748,90.00424,1,1,0,1,0.0,0,0,0,0,0,0,408,566,566,207,280,280,105,139,139
7559,10007625.0,"Kamarthi Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.66756,89.234422,1,1,0,1,0.0,0,1,0,0,0,0,664,938,938,330,477,477,160,243,243
7560,10007626.0,"Salenka Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.38769,89.98071,1,1,0,1,0.0,0,0,0,0,0,0,230,230,230,101,101,101,55,55,55
7561,10007627.0,"Baniyara (pachh) Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.33389,90.00774,1,1,0,1,0.0,0,0,0,0,0,0,198,237,237,105,122,122,53,61,61
7562,10007628.0,"Fulbari Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.35571,89.99722,1,1,0,1,0.0,0,1,0,0,0,0,384,407,407,191,206,206,104,113,113
7563,10007629.0,"Indutikonabari Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.35082,89.98709,1,1,0,1,0.0,0,0,0,0,0,0,572,993,993,328,568,568,199,338,338
7564,10007630.0,"Langaljora Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.346492,89.973414,1,1,0,1,0.0,0,0,0,0,0,0,698,873,873,393,480,480,215,264,264
7565,10007631.0,"Aulatail Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.36363,90.05939,1,1,0,1,0.0,0,0,0,0,0,0,288,1137,1137,171,682,682,104,413,413
7566,10007632.0,"Gandina Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.3145296,90.0582567,1,1,0,1,0.0,0,0,0,1,0,0,659,976,976,346,493,493,184,255,255
7569,10007635.0,"Bilkachina Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.41616,89.88989,1,1,0,1,0.0,0,0,0,0,0,0,1134,2513,2513,557,1268,1268,315,708,708
7570,10007636.0,"Char Nagarbari Community Clinic , Kalihati",Community Clinic,Outpatient Clinic,Ward,,1,0,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93.0,0.0,47.0,24.38621,89.92113,1,1,0,1,0.0,0,0,0,0,0,0,1075,2323,2323,559,1216,1216,327,705,705
